"Age","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
26,0.000777114387446987,0.000742545725536892,0.000590296697543735,0.000550490811433768,0.000559026979582433,0.000610187430138964,0.000704714194844192,0.00054045361194377,0.000645682835425765,0.000539614582829584,0.000600285135439305,0.000605615029831141,0.00061776306410477,0.000642772041836714,0.000664960287093952,0.000595254610070373
27,0.000728841878149256,0.000678601434757287,0.00062984676386324,0.000561146530375645,0.000534139789801769,0.000629170539154789,0.000648878807135489,0.000600324697358046,0.000610024739892245,0.000591207966398777,0.000615857181959223,0.000654939398842647,0.000613328981242112,0.000635676354409198,0.00058563775690279,0.00059070234508829
28,0.000787763920412465,0.000790393835975012,0.000635658584848486,0.000674448089717283,0.000615049982710003,0.000551436957098694,0.000625962644835054,0.000646419261174591,0.000672093196923296,0.000659282700421926,0.000688640241585214,0.000688258905919503,0.000611934247665036,0.000667033187506716,0.000654003857600838,0.000668210522020374
29,0.000780260231740049,0.000753951142933085,0.000745409133850128,0.000668377643812113,0.000646381962017828,0.000666858201696985,0.000677101901271349,0.000610296238309105,0.000697783817687592,0.000650740951510853,0.000732409370742593,0.000726779031415492,0.000611513933781782,0.000759615700070437,0.000720106024120981,0.000737763750540799
30,0.000836023651658691,0.000871262284798169,0.000800910617344996,0.000708697131194036,0.000715651347200641,0.000663635888592751,0.000785007666295634,0.000631708721146484,0.000752917875801784,0.00065852412816847,0.000750898803112854,0.000791709561473897,0.000704138883250716,0.000719401259696384,0.000783940142697004,0.000744030843460419
31,0.000899936975097826,0.000781334966600045,0.000815375032414467,0.000747613780672673,0.000736839935693956,0.000776549254851489,0.000718330973598746,0.000673137132122692,0.000773281848598484,0.000724455323984019,0.000876322836304899,0.000789212760271663,0.000749425356731503,0.000840043741922702,0.000870151836606992,0.000891656434543697
32,0.00086598830915785,0.00090753573603175,0.00090047081759892,0.000738613266875854,0.000699272039876409,0.000805845339484912,0.000725561074558567,0.000928319715384429,0.000893299990391783,0.000770155344120504,0.000737895097181585,0.000813667574709465,0.000833074292819425,0.000933092513746181,0.000866966134288827,0.000850413884150969
33,0.00106892592739216,0.000924013479726038,0.000866219747492569,0.000811283963620291,0.000834134704785328,0.00080805394527228,0.000801617623255146,0.000849844411107026,0.000870205156675685,0.000833642811324031,0.00092556164190094,0.000895345719792218,0.000870514749116147,0.00101057136912608,0.000908652001138877,0.000930482760626017
34,0.00117250476330055,0.00103538258649227,0.0010123570474635,0.000931694934810157,0.00079888554045604,0.000882226708420086,0.000909621347819356,0.000933682931508639,0.000910166795155765,0.000890697248132732,0.000939222935720352,0.000866223818133283,0.000985294043150287,0.00094311400017244,0.000969539284749965,0.00103110919983973
35,0.00131290565078823,0.00123656925341098,0.000961228579035134,0.000958761827582699,0.000930002217033099,0.000946792527709239,0.000984847084667839,0.000943618778013633,0.000967864356357429,0.000969676963466948,0.00102992725977402,0.000985865797721086,0.00104134019472046,0.0011496557377465,0.00100268135590664,0.00112251948650188
36,0.00118673895293109,0.00118861366349787,0.00106051567574739,0.0011163961947398,0.000930163760023417,0.00101948216049808,0.000957767807700516,0.00109122940797513,0.00108129684882818,0.00114424348685904,0.00105795530783914,0.000989802194621525,0.00110799713224274,0.00122665109014486,0.00111527064824157,0.00123479487994915
37,0.00122611778609416,0.0012982369840332,0.00120549451711482,0.00125451141605393,0.00110199754491691,0.00120253667169612,0.00103439877362144,0.00107900393568794,0.00103606829132663,0.00118654573513977,0.00125600559586236,0.00123582549523504,0.00132981831876677,0.00129196596337944,0.00120433256747543,0.00133484748869361
38,0.0014973197975624,0.00142244710121031,0.00138288064676262,0.00128490278800164,0.00118006271661986,0.00128774225129613,0.00132314025286684,0.00124035793186039,0.00117783643534408,0.00111125706029158,0.00118850018372341,0.00123354105618756,0.0012662078504887,0.00150948332243295,0.00127957552492564,0.00133500667503339
39,0.00142115291947864,0.00149991375495906,0.00144741271904714,0.00131480802538586,0.00128528949302176,0.00141592143282465,0.00131977696878283,0.0012854050153347,0.00130406743483946,0.00130115921457297,0.0012900066606466,0.00131042294154393,0.00152525676012827,0.00159076102740141,0.00157497533406403,0.00148466406570735
40,0.0016068350226639,0.00169196475439659,0.00154490395219087,0.00145184389104025,0.00152098940107881,0.00142228438326486,0.00153043344941628,0.00143207460058115,0.00139295362449343,0.00138715296150005,0.00148279114957273,0.0014676961657758,0.00156503712176137,0.00168986675154814,0.00159287144406439,0.00168110627638829
41,0.00177349462095733,0.00174800454432422,0.00163138540192187,0.00158025339590395,0.00147143496897195,0.00160512023259096,0.00164830261576177,0.00155974705327999,0.00160023396524178,0.00165329292576522,0.00153969223358597,0.00142346135995741,0.00175856004965347,0.00189402688594265,0.00175849487299329,0.00177669963172922
42,0.00175036475964385,0.00185594872224148,0.00169940827241544,0.00182641423863672,0.00156713353136662,0.00174587350152,0.00153484398273107,0.00173931721321563,0.00163028958086842,0.0016694306551619,0.00183254486915629,0.00154677706859874,0.00181689972646992,0.0019203533450155,0.00183904042046923,0.0018415071079092
43,0.00197961215958131,0.00197413140628544,0.00181412224392963,0.00177590978378295,0.00180498756919323,0.00180207804480814,0.00175319603229207,0.00173776148154858,0.00197860906657743,0.00191280653950954,0.00197840039292085,0.00168400030464322,0.00199848092345989,0.0021975070154483,0.00184118880578521,0.0020617873581088
44,0.00200362352278305,0.0021237915216894,0.00226008977309378,0.00202821592028479,0.00197987618386253,0.00193383724354568,0.00193118461874153,0.00195448493214267,0.00214540521529416,0.00186395969873387,0.00206073723147038,0.00194718031718322,0.00220234388269258,0.00240206089862605,0.00199066643056656,0.00223207176601725
45,0.00230269680745587,0.0023230497074318,0.00232025269792624,0.0021523368054458,0.00207537631313515,0.00224246119951999,0.00224097731102313,0.00204739545267962,0.00202423225504356,0.00215184050236428,0.00230738441495248,0.00223413396620153,0.0024236280188018,0.00244974196808234,0.00243959040408437,0.00232596540375574
46,0.00246876068213753,0.00246997468027965,0.00231079317793592,0.0023306138812812,0.00222240593679035,0.00225363010965896,0.00232252108927711,0.00222514561255083,0.00227989170514398,0.00219168330541919,0.00245658192801412,0.00234211057172129,0.00263509298074716,0.00269986042859238,0.00254629169659104,0.00245655457370531
47,0.00279425717592352,0.00249477514131158,0.00246928271799607,0.00231154800720235,0.00246823535662621,0.00239900248164293,0.0024397785357464,0.00256351186420745,0.00263215081882351,0.00262683672372721,0.00254778622976404,0.00253267912089572,0.00283355369163685,0.00300765485172838,0.00278077183780956,0.00282354542052687
48,0.00288210174225079,0.00274844194111967,0.00269140569718784,0.00270091801422945,0.00256093167278504,0.00257625547182661,0.00254345370404108,0.00256803234176073,0.00274868501244618,0.00269241753708482,0.00273976027097633,0.00264612905981865,0.00308473410603394,0.00341663747026577,0.00299222022740875,0.00303434107881517
49,0.00319741778856764,0.00304297800338404,0.00295976029853162,0.00282424450827301,0.0027732013329258,0.00286026137039164,0.00287334812664941,0.00297071068727139,0.00291379793161384,0.00310610696365199,0.00305667047529756,0.00296311126683013,0.00341119744539753,0.00368127090046622,0.00321913326156253,0.00326200668326959
50,0.00364070175438591,0.00325149798197177,0.00321504990930521,0.00302996208622575,0.00300746550148479,0.00299453323583687,0.00297669837585879,0.0034415717718661,0.00327549381471104,0.00314842288901029,0.00323474819897251,0.00331014115771822,0.00371285264568988,0.00385663712037765,0.00361241185054118,0.0036396988856231
51,0.00385813052855222,0.00376492039641407,0.00358268884680124,0.00340833857797906,0.00326913807917184,0.00338248158525301,0.00340540782745935,0.00331540234932481,0.00338148954735418,0.00343059015882907,0.00352780627552696,0.0035320001667889,0.00402091168468599,0.00410956492433523,0.00383596158625255,0.00392111900940151
52,0.00411418061252888,0.00402340892465247,0.00406223479490808,0.00390864244273448,0.00350302831887384,0.00360410458723293,0.00357041280676096,0.00354474681982364,0.00366188512575971,0.00374531835205993,0.00386686854353635,0.00367663118656902,0.00425452289268158,0.00467080757550442,0.00409938483984884,0.00432574435147171
53,0.00455242326585525,0.00447670718031101,0.00426107541427123,0.00435911361846242,0.00400438668701886,0.00403105690212591,0.00393853882574269,0.00392585902018905,0.00394616235710776,0.00380074496560467,0.00417435200465976,0.00408066406202223,0.00460546365487058,0.00472959636830161,0.00442864333014237,0.00464252318093927
54,0.00508759373930356,0.00468484083473064,0.0046682440642043,0.00452839112056991,0.00439851329109775,0.00443650014406038,0.0043306752513681,0.00425099562792342,0.00418070651134195,0.00428785749886662,0.00438310014094678,0.00437816424085025,0.00510536579847576,0.00517004407010124,0.00484980955142356,0.00484329919394022
55,0.00471500654805002,0.00634770184857791,0.00391169157388849,0.00543477641535373,0.00389605113868774,0.00668595197547062,0.00531335849113745,0.00504663696975094,0.0038770760131609,0.00389632670232276,0.00273224384473025,0.00444044848514202,0.00259827879847718,0.00538171357488648,0.00512201823271874,0.0038663377491982
56,0.00597126054486607,0.00596158317525741,0.00558899254894507,0.00472737031764814,0.00298497851730029,0.0033939286777428,0.00397520491871917,0.00501039838336925,0.00383024708526203,0.00388346922776095,0.00415515239968245,0.00387389309177366,0.00347597217277151,0.00319997623845814,0.00409555867905709,0.00619853495007605
57,0.00741829124010107,0.00727945710135736,0.00608256645307681,0.00557976320349407,0.00465978592705618,0.00373463847362376,0.00481213534568248,0.00432013562700573,0.0045013732325303,0.00461872387641626,0.00475743700709974,0.00385910956572566,0.00335441295193994,0.00572200651285593,0.00571812276703942,0.00344562534163884
58,0.0056613553147874,0.00785228260142368,0.00660456545458599,0.00609956236086884,0.00540715823152338,0.00326628733089307,0.00585093297721129,0.00621046419914617,0.00440629618431898,0.00386018856484271,0.00339890203642224,0.00403196974441034,0.00568296314909456,0.00586913275412959,0.00603959590860059,0.00547576452977871
59,0.0073380818726323,0.0066678654803155,0.00618390125803914,0.00544496004054629,0.00461034807616456,0.00367482473296088,0.00539813811986534,0.00414411232070577,0.00467186734249592,0.00560143474441188,0.00502906638875678,0.00540855664618334,0.00611555390964469,0.00773433543986168,0.00676316284205158,0.00265394505499128
60,0.00689858896161444,0.00541704411843491,0.00623713620296973,0.00593542656387558,0.00522416119164093,0.0027318267988854,0.00539104105282462,0.00535053807040464,0.00579474782515899,0.00528042995559586,0.00379245152682661,0.00452260863458886,0.00483254960621493,0.00489092244914768,0.00455328076449235,0.00395909309948561
61,0.00653667317147089,0.00724019625692451,0.00672488658734094,0.00724061372364571,0.00549042760606977,0.00457365817136546,0.00539521095368301,0.0053649820720838,0.00601560122865896,0.00537178906317826,0.0053142239602999,0.00531952548352577,0.00622281490140397,0.00721450432811921,0.00432682667194728,0.00540387383997842
62,0.00689109501580509,0.00689739032831538,0.00766664087559155,0.00655353760309607,0.0060782886535885,0.00526925738162443,0.00713293591344821,0.00541069227036306,0.00537057837573351,0.00556442045804206,0.00620871923368471,0.00614360212770293,0.00667487401351829,0.00921976140546032,0.00763650901785384,0.0053089639400542
63,0.00904523837182225,0.0084180634630785,0.00794186961174514,0.00770537021716522,0.00731389713493458,0.00600153208027498,0.00759899596294256,0.00762943827755724,0.00656090098729201,0.00710729439905577,0.00659225481579351,0.00615368935625882,0.00759515978065328,0.00718610470340086,0.00818888022360553,0.00725785655099509
64,0.00950450265357461,0.00938350574564373,0.00921180335418448,0.00867972279758378,0.00765434202694171,0.00636761152700549,0.00800624724939225,0.00891994103272953,0.00741044078245223,0.0072662949517428,0.00683478650593239,0.00680224247582639,0.00758359922704666,0.00857365299737933,0.00831773731958996,0.00574571882491604
65,0.0107566728078275,0.00981625230471739,0.0113480446712019,0.0108112609119244,0.00762921254338789,0.00635739184006934,0.0086352343796311,0.00788916171233178,0.00756926771074684,0.00832021142214445,0.00756629670878628,0.00759794725599339,0.00848488983680984,0.00917324872803749,0.00736803924314011,0.0065956561940016
66,0.0117524628715447,0.0115941875432272,0.0126094463320139,0.0112136386189513,0.00931190958255868,0.00742736666082766,0.00972837601260212,0.00989543130104076,0.0085707919880883,0.0088849603279556,0.00871916000947437,0.00871241906322906,0.0106245224802776,0.00885826479716101,0.00906409410640496,0.00880466796310619
